database	gene_set	EntrezID	ensembl_gene_id
HALLMARK	INTERFERON_GAMMA_RESPONSE	23586	ENSG00000107201
HALLMARK	INTERFERON_GAMMA_RESPONSE	3937	ENSG00000043462
HALLMARK	INTERFERON_GAMMA_RESPONSE	163351	ENSG00000183347
HALLMARK	INTERFERON_GAMMA_RESPONSE	3123	ENSG00000196126
HALLMARK	INTERFERON_GAMMA_RESPONSE	958	ENSG00000101017
HALLMARK	INTERFERON_GAMMA_RESPONSE	6398	ENSG00000141574
HALLMARK	INTERFERON_GAMMA_RESPONSE	4615	ENSG00000172936
HALLMARK	INTERFERON_GAMMA_RESPONSE	10875	ENSG00000127951
HALLMARK	INTERFERON_GAMMA_RESPONSE	84888	ENSG00000138600
HALLMARK	INTERFERON_GAMMA_RESPONSE	3117	ENSG00000196735
HALLMARK	INTERFERON_GAMMA_RESPONSE	6774	ENSG00000168610
HALLMARK	INTERFERON_GAMMA_RESPONSE	1439	ENSG00000100368
HALLMARK	INTERFERON_GAMMA_RESPONSE	942	ENSG00000114013
HALLMARK	INTERFERON_GAMMA_RESPONSE	629	ENSG00000243649
HALLMARK	INTERFERON_GAMMA_RESPONSE	57162	ENSG00000197329
HALLMARK	INTERFERON_GAMMA_RESPONSE	57674	ENSG00000173821
HALLMARK	INTERFERON_GAMMA_RESPONSE	6772	ENSG00000115415
HALLMARK	INTERFERON_GAMMA_RESPONSE	710	ENSG00000149131
HALLMARK	INTERFERON_GAMMA_RESPONSE	2841	ENSG00000125245
HALLMARK	INTERFERON_GAMMA_RESPONSE	29126	ENSG00000120217
HALLMARK	INTERFERON_GAMMA_RESPONSE	1240	ENSG00000174600
HALLMARK	INTERFERON_GAMMA_RESPONSE	94240	ENSG00000133106
HALLMARK	INTERFERON_GAMMA_RESPONSE	3601	ENSG00000134470
HALLMARK	INTERFERON_GAMMA_RESPONSE	64135	ENSG00000115267
HALLMARK	INTERFERON_GAMMA_RESPONSE	6890	ENSG00000168394
HALLMARK	INTERFERON_GAMMA_RESPONSE	837	ENSG00000196954
HALLMARK	INTERFERON_GAMMA_RESPONSE	51735	ENSG00000158987
HALLMARK	INTERFERON_GAMMA_RESPONSE	7127	ENSG00000185215
HALLMARK	INTERFERON_GAMMA_RESPONSE	3659	ENSG00000125347
HALLMARK	INTERFERON_GAMMA_RESPONSE	4283	ENSG00000138755
HALLMARK	INTERFERON_GAMMA_RESPONSE	10124	ENSG00000122644
HALLMARK	INTERFERON_GAMMA_RESPONSE	3433	ENSG00000119922
HALLMARK	INTERFERON_GAMMA_RESPONSE	5770	ENSG00000196396
HALLMARK	INTERFERON_GAMMA_RESPONSE	3574	ENSG00000104432
HALLMARK	INTERFERON_GAMMA_RESPONSE	6354	ENSG00000108688
HALLMARK	INTERFERON_GAMMA_RESPONSE	9021	ENSG00000184557
HALLMARK	INTERFERON_GAMMA_RESPONSE	3091	ENSG00000100644
HALLMARK	INTERFERON_GAMMA_RESPONSE	5292	ENSG00000137193
HALLMARK	INTERFERON_GAMMA_RESPONSE	1026	ENSG00000124762
HALLMARK	INTERFERON_GAMMA_RESPONSE	10379	ENSG00000213928
HALLMARK	INTERFERON_GAMMA_RESPONSE	5371	ENSG00000140464
HALLMARK	INTERFERON_GAMMA_RESPONSE	4790	ENSG00000109320
HALLMARK	INTERFERON_GAMMA_RESPONSE	4599	ENSG00000157601
HALLMARK	INTERFERON_GAMMA_RESPONSE	3669	ENSG00000172183
HALLMARK	INTERFERON_GAMMA_RESPONSE	4860	ENSG00000198805
HALLMARK	INTERFERON_GAMMA_RESPONSE	8743	ENSG00000121858
HALLMARK	INTERFERON_GAMMA_RESPONSE	5771	ENSG00000175354
HALLMARK	INTERFERON_GAMMA_RESPONSE	7128	ENSG00000118503
HALLMARK	INTERFERON_GAMMA_RESPONSE	952	ENSG00000004468
HALLMARK	INTERFERON_GAMMA_RESPONSE	3383	ENSG00000090339
HALLMARK	INTERFERON_GAMMA_RESPONSE	129607	ENSG00000134326
HALLMARK	INTERFERON_GAMMA_RESPONSE	10628	ENSG00000265972
HALLMARK	INTERFERON_GAMMA_RESPONSE	10135	ENSG00000105835
HALLMARK	INTERFERON_GAMMA_RESPONSE	10410	ENSG00000142089
HALLMARK	INTERFERON_GAMMA_RESPONSE	6773	ENSG00000170581
HALLMARK	INTERFERON_GAMMA_RESPONSE	6347	ENSG00000108691
HALLMARK	INTERFERON_GAMMA_RESPONSE	3717	ENSG00000096968
HALLMARK	INTERFERON_GAMMA_RESPONSE	6373	ENSG00000169248
HALLMARK	INTERFERON_GAMMA_RESPONSE	836	ENSG00000164305
HALLMARK	INTERFERON_GAMMA_RESPONSE	355	ENSG00000026103
HALLMARK	INTERFERON_GAMMA_RESPONSE	840	ENSG00000165806
HALLMARK	INTERFERON_GAMMA_RESPONSE	8767	ENSG00000104312
HALLMARK	INTERFERON_GAMMA_RESPONSE	5743	ENSG00000073756
HALLMARK	INTERFERON_GAMMA_RESPONSE	84159	ENSG00000150347
HALLMARK	INTERFERON_GAMMA_RESPONSE	5359	ENSG00000188313
HALLMARK	INTERFERON_GAMMA_RESPONSE	841	ENSG00000064012
HALLMARK	INTERFERON_GAMMA_RESPONSE	2643	ENSG00000131979
HALLMARK	INTERFERON_GAMMA_RESPONSE	3569	ENSG00000136244
HALLMARK	INTERFERON_GAMMA_RESPONSE	6648	ENSG00000112096
HALLMARK	INTERFERON_GAMMA_RESPONSE	5721	ENSG00000100911
HALLMARK	INTERFERON_GAMMA_RESPONSE	5214	ENSG00000067057
HALLMARK	INTERFERON_GAMMA_RESPONSE	9636	ENSG00000187608
HALLMARK	INTERFERON_GAMMA_RESPONSE	3437	ENSG00000119917
HALLMARK	INTERFERON_GAMMA_RESPONSE	8651	ENSG00000185338
HALLMARK	INTERFERON_GAMMA_RESPONSE	5777	ENSG00000111679
HALLMARK	INTERFERON_GAMMA_RESPONSE	9830	ENSG00000106785
HALLMARK	INTERFERON_GAMMA_RESPONSE	3627	ENSG00000169245
HALLMARK	INTERFERON_GAMMA_RESPONSE	9246	ENSG00000156587
HALLMARK	INTERFERON_GAMMA_RESPONSE	10581	ENSG00000185201
HALLMARK	INTERFERON_GAMMA_RESPONSE	55072	ENSG00000092098
HALLMARK	INTERFERON_GAMMA_RESPONSE	9111	ENSG00000123609
HALLMARK	INTERFERON_GAMMA_RESPONSE	64761	ENSG00000059378
HALLMARK	INTERFERON_GAMMA_RESPONSE	7726	ENSG00000234127
HALLMARK	INTERFERON_GAMMA_RESPONSE	54625	ENSG00000173193
HALLMARK	INTERFERON_GAMMA_RESPONSE	55008	ENSG00000138642
HALLMARK	INTERFERON_GAMMA_RESPONSE	11274	ENSG00000184979
HALLMARK	INTERFERON_GAMMA_RESPONSE	6737	ENSG00000132109
HALLMARK	INTERFERON_GAMMA_RESPONSE	5696	ENSG00000204264
HALLMARK	INTERFERON_GAMMA_RESPONSE	694	ENSG00000133639
HALLMARK	INTERFERON_GAMMA_RESPONSE	684	ENSG00000130303
HALLMARK	INTERFERON_GAMMA_RESPONSE	3959	ENSG00000108679
HALLMARK	INTERFERON_GAMMA_RESPONSE	103	ENSG00000160710
HALLMARK	INTERFERON_GAMMA_RESPONSE	64108	ENSG00000136514
HALLMARK	INTERFERON_GAMMA_RESPONSE	10561	ENSG00000137965
HALLMARK	INTERFERON_GAMMA_RESPONSE	55601	ENSG00000137628
HALLMARK	INTERFERON_GAMMA_RESPONSE	5610	ENSG00000055332
HALLMARK	INTERFERON_GAMMA_RESPONSE	3430	ENSG00000068079
HALLMARK	INTERFERON_GAMMA_RESPONSE	3665	ENSG00000185507
HALLMARK	INTERFERON_GAMMA_RESPONSE	85441	ENSG00000130589
HALLMARK	INTERFERON_GAMMA_RESPONSE	4061	ENSG00000160932
HALLMARK	INTERFERON_GAMMA_RESPONSE	5720	ENSG00000092010
HALLMARK	INTERFERON_GAMMA_RESPONSE	8082	ENSG00000123096
HALLMARK	INTERFERON_GAMMA_RESPONSE	4792	ENSG00000100906
HALLMARK	INTERFERON_GAMMA_RESPONSE	91543	ENSG00000134321
HALLMARK	INTERFERON_GAMMA_RESPONSE	7706	ENSG00000121060
HALLMARK	INTERFERON_GAMMA_RESPONSE	87178	ENSG00000138035
HALLMARK	INTERFERON_GAMMA_RESPONSE	10964	ENSG00000137959
HALLMARK	INTERFERON_GAMMA_RESPONSE	79132	ENSG00000108771
HALLMARK	INTERFERON_GAMMA_RESPONSE	23424	ENSG00000196116
HALLMARK	INTERFERON_GAMMA_RESPONSE	3429	ENSG00000165949
HALLMARK	INTERFERON_GAMMA_RESPONSE	8638	ENSG00000135114
HALLMARK	INTERFERON_GAMMA_RESPONSE	3431	ENSG00000135899
HALLMARK	INTERFERON_GAMMA_RESPONSE	5698	ENSG00000240065
HALLMARK	KRAS_SIGNALING_DN	8900	ENSG00000133101
HALLMARK	KRAS_SIGNALING_DN	11202	ENSG00000129455
HALLMARK	KRAS_SIGNALING_DN	3425	ENSG00000127415
HALLMARK	KRAS_SIGNALING_DN	83439	ENSG00000152284
HALLMARK	KRAS_SIGNALING_DN	3852	ENSG00000186081
HALLMARK	KRAS_SIGNALING_DN	7771	ENSG00000062370
HALLMARK	KRAS_SIGNALING_DN	7021	ENSG00000008196
HALLMARK	KRAS_SIGNALING_DN	57451	ENSG00000145934
HALLMARK	KRAS_SIGNALING_DN	9435	ENSG00000175040
HALLMARK	KRAS_SIGNALING_DN	2593	ENSG00000130005
HALLMARK	KRAS_SIGNALING_DN	23676	ENSG00000091482
HALLMARK	KRAS_SIGNALING_DN	6528	ENSG00000105641
HALLMARK	KRAS_SIGNALING_DN	3780	ENSG00000105642
HALLMARK	KRAS_SIGNALING_DN	7832	ENSG00000159388
HALLMARK	KRAS_SIGNALING_DN	80303	ENSG00000115468
HALLMARK	KRAS_SIGNALING_DN	54901	ENSG00000145996
HALLMARK	KRAS_SIGNALING_DN	5164	ENSG00000005882
HALLMARK	KRAS_SIGNALING_DN	2649	ENSG00000148200
HALLMARK	KRAS_SIGNALING_DN	5030	ENSG00000186912
HALLMARK	KRAS_SIGNALING_DN	152	ENSG00000184160
HALLMARK	KRAS_SIGNALING_DN	7781	ENSG00000115194
HALLMARK	KRAS_SIGNALING_DN	3955	ENSG00000106003
HALLMARK	KRAS_SIGNALING_DN	5626	ENSG00000175325
HALLMARK	KRAS_SIGNALING_DN	676	ENSG00000137948
HALLMARK	KRAS_SIGNALING_DN	8085	ENSG00000167548
HALLMARK	KRAS_SIGNALING_DN	5409	ENSG00000141744
HALLMARK	KRAS_SIGNALING_DN	58157	ENSG00000165553
HALLMARK	KRAS_SIGNALING_DN	8303	ENSG00000184602
HALLMARK	KRAS_SIGNALING_DN	27076	ENSG00000124466
HALLMARK	KRAS_SIGNALING_DN	10022	ENSG00000172410
HALLMARK	KRAS_SIGNALING_DN	56997	ENSG00000163050
HALLMARK	KRAS_SIGNALING_DN	3351	ENSG00000135312
HALLMARK	KRAS_SIGNALING_DN	79085	ENSG00000125648
HALLMARK	KRAS_SIGNALING_DN	140460	ENSG00000183475
HALLMARK	KRAS_SIGNALING_DN	1271	ENSG00000122756
HALLMARK	KRAS_SIGNALING_DN	8823	ENSG00000196468
HALLMARK	KRAS_SIGNALING_DN	51168	ENSG00000091536
HALLMARK	KRAS_SIGNALING_DN	4929	ENSG00000153234
HALLMARK	KRAS_SIGNALING_DN	9328	ENSG00000148308
HALLMARK	KRAS_SIGNALING_DN	26150	ENSG00000128408
HALLMARK	KRAS_SIGNALING_DN	959	ENSG00000102245
HALLMARK	KRAS_SIGNALING_DN	55610	ENSG00000004766
HALLMARK	KRAS_SIGNALING_DN	50832	ENSG00000127364
HALLMARK	KRAS_SIGNALING_DN	1838	ENSG00000138101
HALLMARK	KRAS_SIGNALING_DN	3352	ENSG00000179546
HALLMARK	KRAS_SIGNALING_DN	65989	ENSG00000171462
HALLMARK	KRAS_SIGNALING_DN	5317	ENSG00000081277
HALLMARK	KRAS_SIGNALING_DN	5625	ENSG00000100033
HALLMARK	KRAS_SIGNALING_DN	105375355	ENSG00000243566
HALLMARK	KRAS_SIGNALING_DN	6620	ENSG00000074317
HALLMARK	KRAS_SIGNALING_DN	23031	ENSG00000099308
HALLMARK	KRAS_SIGNALING_DN	6531	ENSG00000142319
HALLMARK	KRAS_SIGNALING_DN	7051	ENSG00000092295
HALLMARK	KRAS_SIGNALING_DN	3195	ENSG00000107807
HALLMARK	KRAS_SIGNALING_DN	9073	ENSG00000156284
HALLMARK	KRAS_SIGNALING_DN	6707	ENSG00000163209
HALLMARK	KRAS_SIGNALING_DN	29930	ENSG00000171815
HALLMARK	KRAS_SIGNALING_DN	7068	ENSG00000151090
HALLMARK	KRAS_SIGNALING_DN	29799	ENSG00000100027
HALLMARK	KRAS_SIGNALING_DN	797	ENSG00000175868
HALLMARK	KRAS_SIGNALING_DN	6262	ENSG00000198626
HALLMARK	KRAS_SIGNALING_DN	2668	ENSG00000168621
HALLMARK	KRAS_SIGNALING_DN	242	ENSG00000179477
HALLMARK	KRAS_SIGNALING_DN	6663	ENSG00000100146
HALLMARK	KRAS_SIGNALING_DN	51156	ENSG00000140093
HALLMARK	KRAS_SIGNALING_DN	258	ENSG00000178522
HALLMARK	KRAS_SIGNALING_DN	57118	ENSG00000183049
HALLMARK	KRAS_SIGNALING_DN	3593	ENSG00000113302
HALLMARK	KRAS_SIGNALING_DN	55277	ENSG00000172456
HALLMARK	KRAS_SIGNALING_DN	2842	ENSG00000183150
HALLMARK	KRAS_SIGNALING_DN	6336	ENSG00000185313
HALLMARK	KRAS_SIGNALING_DN	4908	ENSG00000185652
HALLMARK	KRAS_SIGNALING_DN	1950	ENSG00000138798
HALLMARK	KRAS_SIGNALING_DN	7042	ENSG00000092969
HALLMARK	KRAS_SIGNALING_DN	580	ENSG00000138376
HALLMARK	KRAS_SIGNALING_DN	10753	ENSG00000135773
HALLMARK	KRAS_SIGNALING_DN	27006	ENSG00000070388
HALLMARK	KRAS_SIGNALING_DN	495	ENSG00000105675
HALLMARK	KRAS_SIGNALING_DN	51087	ENSG00000006047
HALLMARK	KRAS_SIGNALING_DN	6446	ENSG00000118515
HALLMARK	KRAS_SIGNALING_DN	56848	ENSG00000063176
HALLMARK	KRAS_SIGNALING_DN	10734	ENSG00000066923
HALLMARK	KRAS_SIGNALING_DN	1907	ENSG00000127129
HALLMARK	KRAS_SIGNALING_DN	79696	ENSG00000119703
HALLMARK	KRAS_SIGNALING_DN	3779	ENSG00000145936
HALLMARK	KRAS_SIGNALING_DN	10913	ENSG00000135960
HALLMARK	KRAS_SIGNALING_DN	1630	ENSG00000187323
HALLMARK	KRAS_SIGNALING_DN	7137	ENSG00000129991
HALLMARK	KRAS_SIGNALING_DN	727	ENSG00000106804
HALLMARK	KRAS_SIGNALING_DN	1906	ENSG00000078401
HALLMARK	KRAS_SIGNALING_DN	941	ENSG00000121594
HALLMARK	KRAS_SIGNALING_DN	10777	ENSG00000172995
HALLMARK	KRAS_SIGNALING_DN	1014	ENSG00000166589
HALLMARK	KRAS_SIGNALING_DN	6712	ENSG00000173898
HALLMARK	KRAS_SIGNALING_DN	2811	ENSG00000185245
HALLMARK	KRAS_SIGNALING_DN	5158	ENSG00000133256
HALLMARK	KRAS_SIGNALING_DN	55890	ENSG00000170412
HALLMARK	KRAS_SIGNALING_DN	55315	ENSG00000198246
HALLMARK	KRAS_SIGNALING_DN	54847	ENSG00000072858
HALLMARK	KRAS_SIGNALING_DN	3851	ENSG00000170477
HALLMARK	KRAS_SIGNALING_DN	5540	ENSG00000204174
HALLMARK	KRAS_SIGNALING_DN	3963	ENSG00000205076
HALLMARK	KRAS_SIGNALING_DN	5324	ENSG00000181690
HALLMARK	KRAS_SIGNALING_DN	4842	ENSG00000089250
HALLMARK	KRAS_SIGNALING_DN	29903	ENSG00000173581
HALLMARK	KRAS_SIGNALING_DN	8647	ENSG00000073734
HALLMARK	KRAS_SIGNALING_DN	7367	ENSG00000197888
HALLMARK	KRAS_SIGNALING_DN	4868	ENSG00000161270
HALLMARK	KRAS_SIGNALING_DN	11346	ENSG00000171992
HALLMARK	KRAS_SIGNALING_DN	9499	ENSG00000120729
HALLMARK	KRAS_SIGNALING_DN	2827	ENSG00000181773
HALLMARK	KRAS_SIGNALING_DN	3567	ENSG00000113525
HALLMARK	KRAS_SIGNALING_DN	3750	ENSG00000102057
HALLMARK	KRAS_SIGNALING_DN	5078	ENSG00000106331
HALLMARK	KRAS_SIGNALING_DN	55220	ENSG00000162873
HALLMARK	KRAS_SIGNALING_DN	4524	ENSG00000177000
HALLMARK	KRAS_SIGNALING_DN	3785	ENSG00000075043
HALLMARK	KRAS_SIGNALING_DN	6498	ENSG00000136603
HALLMARK	KRAS_SIGNALING_DN	51302	ENSG00000146233
HALLMARK	KRAS_SIGNALING_DN	54842	ENSG00000151690
HALLMARK	KRAS_SIGNALING_DN	51806	ENSG00000178372
HALLMARK	KRAS_SIGNALING_DN	5737	ENSG00000122420
HALLMARK	KRAS_SIGNALING_DN	5650	ENSG00000169035
HALLMARK	KRAS_SIGNALING_DN	64137	ENSG00000172350
HALLMARK	KRAS_SIGNALING_DN	6414	ENSG00000250722
HALLMARK	KRAS_SIGNALING_DN	1585	ENSG00000179142
HALLMARK	KRAS_SIGNALING_DN	8115	ENSG00000100721
HALLMARK	KRAS_SIGNALING_DN	56154	ENSG00000133863
HALLMARK	KRAS_SIGNALING_DN	1208	ENSG00000137392
HALLMARK	KRAS_SIGNALING_DN	3866	ENSG00000171346
HALLMARK	KRAS_SIGNALING_DN	6261	ENSG00000196218
HALLMARK	KRAS_SIGNALING_DN	4625	ENSG00000092054
HALLMARK	KRAS_SIGNALING_DN	1952	ENSG00000143126
HALLMARK	KRAS_SIGNALING_DN	4439	ENSG00000204410
HALLMARK	KRAS_SIGNALING_DN	57089	ENSG00000198018
HALLMARK	KRAS_SIGNALING_DN	786	ENSG00000108878
HALLMARK	KRAS_SIGNALING_DN	5077	ENSG00000135903
HALLMARK	KRAS_SIGNALING_DN	3699	ENSG00000162267
HALLMARK	KRAS_SIGNALING_DN	57016	ENSG00000198074
HALLMARK	KRAS_SIGNALING_DN	778	ENSG00000102001
HALLMARK	KRAS_SIGNALING_DN	29842	ENSG00000115112
HALLMARK	KRAS_SIGNALING_DN	7252	ENSG00000134200
HALLMARK	KRAS_SIGNALING_DN	7441	ENSG00000169575
HALLMARK	KRAS_SIGNALING_DN	9746	ENSG00000139182
HALLMARK	KRAS_SIGNALING_DN	70	ENSG00000159251
HALLMARK	KRAS_SIGNALING_DN	9127	ENSG00000099957
HALLMARK	KRAS_SIGNALING_DN	2895	ENSG00000152208
HALLMARK	KRAS_SIGNALING_DN	1158	ENSG00000104879
HALLMARK	KRAS_SIGNALING_DN	1280	ENSG00000139219
HALLMARK	KRAS_SIGNALING_DN	9992	ENSG00000159197
HALLMARK	KRAS_SIGNALING_DN	3485	ENSG00000115457
HALLMARK	KRAS_SIGNALING_DN	3291	ENSG00000176387
HALLMARK	KRAS_SIGNALING_DN	7356	ENSG00000149021
HALLMARK	KRAS_SIGNALING_DN	8471	ENSG00000133124
HALLMARK	KRAS_SIGNALING_DN	55190	ENSG00000196368
HALLMARK	KRAS_SIGNALING_DN	7704	ENSG00000109906
HALLMARK	KRAS_SIGNALING_DN	6559	ENSG00000070915
HALLMARK	KRAS_SIGNALING_DN	1358	ENSG00000158516
HALLMARK	KRAS_SIGNALING_DN	5795	ENSG00000149177
HALLMARK	KRAS_SIGNALING_DN	6927	ENSG00000135100
HALLMARK	KRAS_SIGNALING_DN	7038	ENSG00000042832
HALLMARK	KRAS_SIGNALING_DN	525	ENSG00000116039
HALLMARK	KRAS_SIGNALING_DN	50489	ENSG00000116031
HALLMARK	KRAS_SIGNALING_DN	26548	ENSG00000147166
HALLMARK	KRAS_SIGNALING_DN	2261	ENSG00000068078
HALLMARK	KRAS_SIGNALING_DN	1237	ENSG00000179934
HALLMARK	KRAS_SIGNALING_DN	5020	ENSG00000101405
HALLMARK	KRAS_SIGNALING_DN	22849	ENSG00000107864
HALLMARK	KRAS_SIGNALING_DN	2044	ENSG00000145242
HALLMARK	KRAS_SIGNALING_DN	8786	ENSG00000076344
HALLMARK	KRAS_SIGNALING_DN	11254	ENSG00000268104
HALLMARK	KRAS_SIGNALING_DN	51384	ENSG00000002745
HALLMARK	KRAS_SIGNALING_DN	83714	ENSG00000053702
HALLMARK	KRAS_SIGNALING_DN	658	ENSG00000138696
HALLMARK	KRAS_SIGNALING_DN	5055	ENSG00000197632
HALLMARK	KRAS_SIGNALING_DN	2813	ENSG00000169347
HALLMARK	KRAS_SIGNALING_DN	5133	ENSG00000188389
HALLMARK	KRAS_SIGNALING_DN	6474	ENSG00000168779
HALLMARK	KRAS_SIGNALING_DN	398	ENSG00000242173
HALLMARK	KRAS_SIGNALING_DN	9194	ENSG00000118596
HALLMARK	KRAS_SIGNALING_DN	10991	ENSG00000188338
HALLMARK	KRAS_SIGNALING_DN	4599	ENSG00000157601
HALLMARK	KRAS_SIGNALING_DN	91543	ENSG00000134321
HALLMARK	KRAS_SIGNALING_DN	10964	ENSG00000137959
HALLMARK	KRAS_SIGNALING_DN	1146	ENSG00000196811
HALLMARK	KRAS_SIGNALING_DN	4210	ENSG00000103313
HALLMARK	KRAS_SIGNALING_DN	79917	ENSG00000269313
HALLMARK	KRAS_SIGNALING_DN	3860	ENSG00000171401
HALLMARK	KRAS_SIGNALING_DN	55258	ENSG00000144115
HALLMARK	KRAS_SIGNALING_DN	3458	ENSG00000111537
HALLMARK	KRAS_SIGNALING_DN	2488	ENSG00000131808
HALLMARK	KRAS_SIGNALING_DN	10686	ENSG00000113946
HALLMARK	KRAS_SIGNALING_DN	6754	ENSG00000132671
HALLMARK	KRAS_SIGNALING_DN	3848	ENSG00000167768
HALLMARK	KRAS_SIGNALING_DN	1360	ENSG00000153002
HALLMARK	KRAS_SIGNALING_DN	51226	ENSG00000005243
HALLMARK	KRAS_SIGNALING_DN	7032	ENSG00000160181
HALLMARK	KRAS_SIGNALING_UP	25960	ENSG00000020181
HALLMARK	KRAS_SIGNALING_UP	3800	ENSG00000168280
HALLMARK	KRAS_SIGNALING_UP	8854	ENSG00000128918
HALLMARK	KRAS_SIGNALING_UP	7805	ENSG00000162511
HALLMARK	KRAS_SIGNALING_UP	10806	ENSG00000054282
HALLMARK	KRAS_SIGNALING_UP	3080	ENSG00000080910
HALLMARK	KRAS_SIGNALING_UP	163590	ENSG00000169905
HALLMARK	KRAS_SIGNALING_UP	2113	ENSG00000134954
HALLMARK	KRAS_SIGNALING_UP	719	ENSG00000171860
HALLMARK	KRAS_SIGNALING_UP	28951	ENSG00000071575
HALLMARK	KRAS_SIGNALING_UP	9949	ENSG00000101935
HALLMARK	KRAS_SIGNALING_UP	7852	ENSG00000121966
HALLMARK	KRAS_SIGNALING_UP	9358	ENSG00000198542
HALLMARK	KRAS_SIGNALING_UP	10253	ENSG00000136158
HALLMARK	KRAS_SIGNALING_UP	1636	ENSG00000159640
HALLMARK	KRAS_SIGNALING_UP	650	ENSG00000125845
HALLMARK	KRAS_SIGNALING_UP	27344	ENSG00000102109
HALLMARK	KRAS_SIGNALING_UP	6447	ENSG00000166922
HALLMARK	KRAS_SIGNALING_UP	9892	ENSG00000065609
HALLMARK	KRAS_SIGNALING_UP	9945	ENSG00000131459
HALLMARK	KRAS_SIGNALING_UP	1520	ENSG00000163131
HALLMARK	KRAS_SIGNALING_UP	3553	ENSG00000125538
HALLMARK	KRAS_SIGNALING_UP	54677	ENSG00000005469
HALLMARK	KRAS_SIGNALING_UP	8404	ENSG00000152583
HALLMARK	KRAS_SIGNALING_UP	8829	ENSG00000099250
HALLMARK	KRAS_SIGNALING_UP	208	ENSG00000105221
HALLMARK	KRAS_SIGNALING_UP	56729	ENSG00000104918
HALLMARK	KRAS_SIGNALING_UP	23645	ENSG00000087074
HALLMARK	KRAS_SIGNALING_UP	2119	ENSG00000244405
HALLMARK	KRAS_SIGNALING_UP	81602	ENSG00000102543
HALLMARK	KRAS_SIGNALING_UP	5473	ENSG00000163736
HALLMARK	KRAS_SIGNALING_UP	28959	ENSG00000106565
HALLMARK	KRAS_SIGNALING_UP	7102	ENSG00000156298
HALLMARK	KRAS_SIGNALING_UP	50856	ENSG00000111729
HALLMARK	KRAS_SIGNALING_UP	2115	ENSG00000006468
HALLMARK	KRAS_SIGNALING_UP	7476	ENSG00000154764
HALLMARK	KRAS_SIGNALING_UP	3976	ENSG00000128342
HALLMARK	KRAS_SIGNALING_UP	2591	ENSG00000115339
HALLMARK	KRAS_SIGNALING_UP	639	ENSG00000057657
HALLMARK	KRAS_SIGNALING_UP	25907	ENSG00000249992
HALLMARK	KRAS_SIGNALING_UP	5593	ENSG00000138669
HALLMARK	KRAS_SIGNALING_UP	6590	ENSG00000124107
HALLMARK	KRAS_SIGNALING_UP	101	ENSG00000151651
HALLMARK	KRAS_SIGNALING_UP	1848	ENSG00000139318
HALLMARK	KRAS_SIGNALING_UP	10103	ENSG00000117472
HALLMARK	KRAS_SIGNALING_UP	2254	ENSG00000102678
HALLMARK	KRAS_SIGNALING_UP	2556	ENSG00000011677
HALLMARK	KRAS_SIGNALING_UP	951	ENSG00000104894
HALLMARK	KRAS_SIGNALING_UP	51193	ENSG00000121864
HALLMARK	KRAS_SIGNALING_UP	83734	ENSG00000152348
HALLMARK	KRAS_SIGNALING_UP	2324	ENSG00000037280
HALLMARK	KRAS_SIGNALING_UP	81617	ENSG00000102547
HALLMARK	KRAS_SIGNALING_UP	5743	ENSG00000073756
HALLMARK	KRAS_SIGNALING_UP	2069	ENSG00000124882
HALLMARK	KRAS_SIGNALING_UP	760	ENSG00000104267
HALLMARK	KRAS_SIGNALING_UP	23080	ENSG00000105778
HALLMARK	KRAS_SIGNALING_UP	56172	ENSG00000154122
HALLMARK	KRAS_SIGNALING_UP	5121	ENSG00000183036
HALLMARK	KRAS_SIGNALING_UP	7869	ENSG00000012171
HALLMARK	KRAS_SIGNALING_UP	83483	ENSG00000130300
HALLMARK	KRAS_SIGNALING_UP	4803	ENSG00000134259
HALLMARK	KRAS_SIGNALING_UP	2012	ENSG00000134531
HALLMARK	KRAS_SIGNALING_UP	6364	ENSG00000115009
HALLMARK	KRAS_SIGNALING_UP	12	ENSG00000196136
HALLMARK	KRAS_SIGNALING_UP	27075	ENSG00000106537
HALLMARK	KRAS_SIGNALING_UP	1839	ENSG00000113070
HALLMARK	KRAS_SIGNALING_UP	330	ENSG00000023445
HALLMARK	KRAS_SIGNALING_UP	5329	ENSG00000011422
HALLMARK	KRAS_SIGNALING_UP	51199	ENSG00000100503
HALLMARK	KRAS_SIGNALING_UP	23136	ENSG00000082397
HALLMARK	KRAS_SIGNALING_UP	11179	ENSG00000198839
HALLMARK	KRAS_SIGNALING_UP	6662	ENSG00000125398
HALLMARK	KRAS_SIGNALING_UP	5327	ENSG00000104368
HALLMARK	KRAS_SIGNALING_UP	27299	ENSG00000134028
HALLMARK	KRAS_SIGNALING_UP	9314	ENSG00000136826
HALLMARK	KRAS_SIGNALING_UP	3398	ENSG00000115738
HALLMARK	KRAS_SIGNALING_UP	1363	ENSG00000109472
HALLMARK	KRAS_SIGNALING_UP	3575	ENSG00000168685
HALLMARK	KRAS_SIGNALING_UP	79693	ENSG00000196449
HALLMARK	KRAS_SIGNALING_UP	50486	ENSG00000123689
HALLMARK	KRAS_SIGNALING_UP	220	ENSG00000184254
HALLMARK	KRAS_SIGNALING_UP	7166	ENSG00000129167
HALLMARK	KRAS_SIGNALING_UP	10457	ENSG00000136235
HALLMARK	KRAS_SIGNALING_UP	7813	ENSG00000067208
HALLMARK	KRAS_SIGNALING_UP	54462	ENSG00000107771
